Address,District,Beds,Baths,Longitudes,Latitudes,Price,Size,Website,Distance,Type
"Walnut Towers at Frick Park, 7070 Forward Ave, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.90927,40.42675,1645,1050,https://www.apartments.com/walnut-towers-at-frick-park-pittsburgh-pa/vbe85ne/,3.846878012,apartments
"Walnut Towers at Frick Park, 7070 Forward Ave, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.90927,40.42675,1497.5,1020,https://www.apartments.com/walnut-towers-at-frick-park-pittsburgh-pa/vbe85ne/,3.846878012,apartments
"Walnut Towers at Frick Park, 7070 Forward Ave, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.90927,40.42675,1547.5,1020,https://www.apartments.com/walnut-towers-at-frick-park-pittsburgh-pa/vbe85ne/,3.846878012,apartments
"Walnut Towers at Frick Park, 7070 Forward Ave, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.90927,40.42675,1800,1050,https://www.apartments.com/walnut-towers-at-frick-park-pittsburgh-pa/vbe85ne/,3.846878012,apartments
"The Rockwel - Rockwel Realty Leasing, 430 Shady Ave, Pittsburgh, PA 15206",Squirrel Hill,1,1,-79.92225,40.45482,1595,1000,https://www.apartments.com/the-rockwel-rockwel-realty-leasing-pittsburgh-pa/8bj3yk3/,2.394514677,apartments
"The Royal Plaza Rockwel Realty Leasing, 5506 5th Ave, Pittsburgh, PA 15232",Squirrel Hill,2,1,-79.93185,40.44866,1425,750,https://www.apartments.com/the-royal-plaza-rockwel-realty-leasing-pittsburgh-pa/3s5lycg/,1.316161578,apartments
"The Waterfront, 611 E Waterfront Dr, Munhall, PA 15120",Squirrel Hill,1,1,-79.90583,40.41419,1438,583,https://www.apartments.com/the-waterfront-munhall-pa/8gvtzh1/,4.255554227,apartments
"The Waterfront, 611 E Waterfront Dr, Munhall, PA 15120",Squirrel Hill,2,2,-79.90583,40.41419,1788.5,1193,https://www.apartments.com/the-waterfront-munhall-pa/8gvtzh1/,4.255554227,apartments
"The Waterfront, 611 E Waterfront Dr, Munhall, PA 15120",Squirrel Hill,2,2,-79.90583,40.41419,2210,1435,https://www.apartments.com/the-waterfront-munhall-pa/8gvtzh1/,4.255554227,apartments
"The Waterfront, 611 E Waterfront Dr, Munhall, PA 15120",Squirrel Hill,1,1,-79.90583,40.41419,1779.5,863,https://www.apartments.com/the-waterfront-munhall-pa/8gvtzh1/,4.255554227,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,905,500,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,890,385,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,905,500,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,930,660,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,970,570,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,950,570,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,980,660,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1000,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1150,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1275,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,870,490,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,905,550,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,905,500,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,980,660,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1065,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,930,660,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1055,645,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,930,660,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Morrowfield, 2715 Murray Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9241,40.42866,1075,770,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,2.196034312,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1195,844,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1070,716,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1090,742,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1110,760,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1140,852,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1165,874,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1175,924,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92849,40.43209,1290,912,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92849,40.43209,1420,1070,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1070,716,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1090,742,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1110,714,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1175,924,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92849,40.43209,1535,1082,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1140,852,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Wendover, 5562 Hobart St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92849,40.43209,1195,844,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,1.701300477,apartments
"Fairfax Apartments, 4614 5th Ave, Pittsburgh, PA 15213",Squirrel Hill,1,1,-79.94784,40.44678,1215,500,https://www.apartments.com/fairfax-apartments-pittsburgh-pa/ydfmv1s/,0.478274062,apartments
"Hobart/Wightman Apartments, 2041-2043 Wightman St, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92734,40.43308,960,701,https://www.apartments.com/hobart-wightman-apartments-pittsburgh-pa/7fjrw7y/,1.826507776,apartments
"Hobart/Wightman Apartments, 2041-2043 Wightman St, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92734,40.43308,1260,856,https://www.apartments.com/hobart-wightman-apartments-pittsburgh-pa/7fjrw7y/,1.826507776,apartments
"Frick Park Village, 208 Rebecca Ave, Pittsburgh, PA 15221",Squirrel Hill,1,1,-79.8926,40.44145,775,800,https://www.apartments.com/frick-park-village-pittsburgh-pa/ldrlfyf/,5.694743567,apartments
"Frick Park Village, 208 Rebecca Ave, Pittsburgh, PA 15221",Squirrel Hill,2,1,-79.8926,40.44145,880,1100,https://www.apartments.com/frick-park-village-pittsburgh-pa/ldrlfyf/,5.694743567,apartments
"Frick Park Village, 208 Rebecca Ave, Pittsburgh, PA 15221",Squirrel Hill,2,1,-79.8926,40.44145,895,1100,https://www.apartments.com/frick-park-village-pittsburgh-pa/ldrlfyf/,5.694743567,apartments
"Velma Court, 772 Greenfield Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.93732,40.42386,595,266,https://www.apartments.com/velma-court-pittsburgh-pa/rmx1hj1/,0.797200079,apartments
"Velma Court, 772 Greenfield Ave, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.93732,40.42386,697.5,600,https://www.apartments.com/velma-court-pittsburgh-pa/rmx1hj1/,0.797200079,apartments
"Velma Court, 772 Greenfield Ave, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.93732,40.42386,885,819,https://www.apartments.com/velma-court-pittsburgh-pa/rmx1hj1/,0.797200079,apartments
"Greenhill Apartments, 4221 Winterburn Ave, Pittsburgh, PA 15207",Squirrel Hill,1,1,-79.93911,40.42273,830,638,https://www.apartments.com/greenhill-apartments-pittsburgh-pa/k7plz38/,0.642141655,apartments
"Greenhill Apartments, 4221 Winterburn Ave, Pittsburgh, PA 15207",Squirrel Hill,2,1,-79.93911,40.42273,955,778,https://www.apartments.com/greenhill-apartments-pittsburgh-pa/k7plz38/,0.642141655,apartments
"The Reserve at Summerset at Frick Park, 1435 Parkview Blvd, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.9106,40.42453,1165,714,https://www.apartments.com/the-reserve-at-summerset-at-frick-park-pittsburgh-pa/wm9hrck/,3.702957598,apartments
"The Reserve at Summerset at Frick Park, 1435 Parkview Blvd, Pittsburgh, PA 15217",Squirrel Hill,2,2,-79.9106,40.42453,1915,1228,https://www.apartments.com/the-reserve-at-summerset-at-frick-park-pittsburgh-pa/wm9hrck/,3.702957598,apartments
"The Reserve at Summerset at Frick Park, 1435 Parkview Blvd, Pittsburgh, PA 15217",Squirrel Hill,3,2,-79.9106,40.42453,2415,1457,https://www.apartments.com/the-reserve-at-summerset-at-frick-park-pittsburgh-pa/wm9hrck/,3.702957598,apartments
"1914 Murray Ave Unit 39, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92302,40.43551,875,875,https://www.apartments.com/1914-murray-ave-pittsburgh-pa-unit-39/6q2jxnr/,2.302978658,apartments
"5552 Covode St Unit 9, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92841,40.43147,880,800,https://www.apartments.com/5552-covode-st-pittsburgh-pa-unit-9/p0mvkts/,1.711749574,apartments
"6549 Northumberland St Unit #1, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.91541,40.44286,1350,1220,https://www.apartments.com/6549-northumberland-st-pittsburgh-pa-unit-1/ttsyfkb/,3.147692015,apartments
"2347 Tilbury Ave Unit 2, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.91768,40.42958,1395,1000,https://www.apartments.com/2347-tilbury-ave-pittsburgh-pa-unit-2/9w3sqb6/,2.906586428,apartments
"5552 Covode St Unit 9, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92841,40.43147,880,600,https://www.apartments.com/5552-covode-st-pittsburgh-pa-unit-9/x73vn0n/,1.711749574,apartments
"7528 Penn Ave Unit 12, Pittsburgh, PA 15208",Squirrel Hill,2,1,-79.89579,40.4473,1399,800,https://www.apartments.com/7528-penn-ave-pittsburgh-pa-unit-12/5fkslzp/,5.339008364,apartments
"319 S Lang Ave Unit 2, Pittsburgh, PA 15208",Squirrel Hill,2,1,-79.90518,40.44777,950,800,https://www.apartments.com/319-s-lang-ave-pittsburgh-pa-unit-2/h7vxvl2/,4.290844207,apartments
"70 Bigelow St Unit 2, Pittsburgh, PA 15207",Squirrel Hill,1,1,-79.94868,40.42331,800,9990,https://www.apartments.com/70-bigelow-st-pittsburgh-pa-unit-2/xzp3beq/,0.688221906,apartments
"640 College St Unit 2, Pittsburgh, PA 15232",Squirrel Hill,1,1,-79.92879,40.45574,795,9960,https://www.apartments.com/640-college-st-pittsburgh-pa-unit-2/rw27b32/,1.671403579,apartments
"5752 Ellsworth Ave Unit 3, Pittsburgh, PA 15232",Squirrel Hill,3,1,-79.93082,40.45578,1895,1,https://www.apartments.com/5752-ellsworth-ave-pittsburgh-pa-unit-3/12w7p17/,1.447640362,apartments
"5819 Bartlett St Unit 1, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92191,40.4363,875,1,https://www.apartments.com/5819-bartlett-st-pittsburgh-pa-unit-1/y4wj1fr/,2.425746703,apartments
"626 Maryland Ave Unit 4, Pittsburgh, PA 15232",Squirrel Hill,3,1,-79.93071,40.45574,1895,1,https://www.apartments.com/626-maryland-ave-pittsburgh-pa-unit-4/dwmpgzj/,1.459619513,apartments
"5752 Ellsworth Ave Unit 11, Pittsburgh, PA 15232",Squirrel Hill,3,2,-79.93082,40.45578,1800,1,https://www.apartments.com/5752-ellsworth-ave-pittsburgh-pa-unit-11/k080jwb/,1.447640362,apartments
"626 Maryland Ave Unit #10, Pittsburgh, PA 15232",Squirrel Hill,4,2,-79.93071,40.45574,1845,1500,https://www.apartments.com/626-maryland-ave-pittsburgh-pa-unit-10/krgk2b9/,1.459619513,apartments
"6325 Monitor St Unit 1, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92269,40.42562,1100,1,https://www.apartments.com/6325-monitor-st-pittsburgh-pa-unit-1/qzpv8kw/,2.360172794,apartments
"6325 Monitor St Unit 2, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92269,40.42562,1100,1,https://www.apartments.com/6325-monitor-st-pittsburgh-pa-unit-2/ddy9vyj/,2.360172794,apartments
"5860 Forward Ave Unit 1A, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92163,40.42914,695,1,https://www.apartments.com/5860-forward-ave-pittsburgh-pa-unit-1a/xje8szp/,2.468685696,apartments
"616 Montclair St Unit 1, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.93548,40.4201,599,1,https://www.apartments.com/616-montclair-st-pittsburgh-pa-unit-1/h4tcsz0/,1.013373426,apartments
"5854 Forbes Ave Unit 9, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.9207,40.4378,1225,1000,https://www.apartments.com/5854-forbes-ave-pittsburgh-pa-unit-9/7d6e79x/,2.559255834,apartments
"602 Shady Ave Unit 3, Pittsburgh, PA 15206",Squirrel Hill,2,2,-79.9214,40.45347,2550,1,https://www.apartments.com/602-shady-ave-pittsburgh-pa-unit-3/tvr1wb9/,2.486779477,apartments
"7239 Penn Ave Unit 2A, Pittsburgh, PA 15208",Squirrel Hill,1,1,-79.90053,40.449,939,650,https://www.apartments.com/7239-penn-ave-pittsburgh-pa-unit-2a/ywd6env/,4.810460886,apartments
"7237 Penn Ave Unit 3B, Pittsburgh, PA 15208",Squirrel Hill,2,1,-79.90056,40.44901,1029,1000,https://www.apartments.com/7237-penn-ave-pittsburgh-pa-unit-3b/xh8y8wn/,4.807116536,apartments
"7239 Penn Ave Unit 3B, Pittsburgh, PA 15208",Squirrel Hill,2,1,-79.90053,40.449,940,865,https://www.apartments.com/7239-penn-ave-pittsburgh-pa-unit-3b/n6ntf3q/,4.810460886,apartments
"5731 Ellsworth Ave Unit S1, Pittsburgh, PA 15232",Squirrel Hill,1,1,-79.93177,40.45553,1030,620,https://www.apartments.com/5731-ellsworth-ave-pittsburgh-pa-unit-s1/fgbs7lt/,1.34231628,apartments
"5717 Hobart St Unit 7, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.92408,40.43312,1385,800,https://www.apartments.com/5717-hobart-st-pittsburgh-pa-unit-7/m6lv3mh/,2.188633332,apartments
"329 S Lang Ave Unit 1, Pittsburgh, PA 15208",Squirrel Hill,1,1,-79.90526,40.44747,950,1500,https://www.apartments.com/329-s-lang-ave-pittsburgh-pa-unit-1/81whwm2/,4.281797765,apartments
"2421 Beechwood Blvd Unit C, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.91473,40.4319,1295,785,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-c/8breb12/,3.231287541,apartments
"2421 Beechwood Blvd Unit A-3Bd, Pittsburgh, PA 15217",Squirrel Hill,3,1,-79.91473,40.4319,1295,850,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-a-3bd/ybnv1ms/,3.231287541,apartments
"2421 Beechwood Blvd Unit 2421B, Pittsburgh, PA 15217",Squirrel Hill,2,1,-79.91473,40.4319,1275,945,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-2421b/g611efx/,3.231287541,apartments
"2421 Beechwood Blvd Unit 2421A, Pittsburgh, PA 15217",Squirrel Hill,3,1,-79.91473,40.4319,1300,800,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-2421a/z0vjckz/,3.231287541,apartments
"5700 Darlington Rd Unit 1st, Pittsburgh, PA 15217",Squirrel Hill,3,1,-79.92487,40.43661,1600,1090,https://www.apartments.com/5700-darlington-rd-pittsburgh-pa-unit-1st/ndqe0fp/,2.095455333,apartments
"5712 Phillips Ave Unit B5, Pittsburgh, PA 15217",Squirrel Hill,1,1,-79.92348,40.43215,995,730,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b5/kh5vq9b/,2.257108227,apartments
"6350 Forward Ave Unit 25, Pittsburgh, PA 15217",Squirrel Hill,3,2,-79.91939,40.42839,1595,900,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-25/dj5p6sk/,2.718905997,apartments
"6350 Forward Ave Unit 15, Pittsburgh, PA 15217",Squirrel Hill,2,2,-79.91939,40.42839,1350,900,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-15/5y4sgbn/,2.718905997,apartments
